Timestamp,Vibration_Intensity_ms2,Stress_Level_Pa,Temperature_C,Wave_Impact_Force_N,Humidity_Percent,Anomaly_Flag,Failure_Prediction_Score
2024-10-31 01:10:00,0.22783589883167096,1191.7990262686244,26.488161131727267,109.29125455330188,69.76343054000343,Normal,0.8237354119659832
2024-10-31 01:15:00,0.2306442035881592,972.7181688623738,24.667977747416984,119.76646231212726,75.29671271680375,Normal,0.7170032880193461
2024-10-31 01:20:00,0.16923430589631464,977.266048258495,25.82795404507735,96.81275801390709,68.81301436617179,Normal,0.6578673300255621
2024-10-31 01:25:00,0.2928925075645333,1264.448185051864,24.850153631100273,87.25825600122623,72.30282939300771,Anomaly,0.9251166000904651
2024-10-31 01:30:00,0.20215627154765248,1122.076955181876,26.62756272695959,111.56141195616017,62.091283935827285,Normal,0.7631947491385904
2024-10-31 01:35:00,0.2150965842559352,1239.9307534000586,26.84986447372863,67.19804756183393,81.2121557873047,Anomaly,0.8350619609559644
2024-10-31 01:40:00,0.16754618332166804,1120.147556076861,26.797450658901912,57.120094747173965,68.86210340324078,Normal,0.7276199613600985
2024-10-31 01:45:00,0.15344173696115201,1127.6987815499544,24.172185923221306,151.80748950390864,67.5590681096521,Normal,0.7172911277361292
2024-10-31 01:50:00,0.2238648004404712,1080.982061944256,24.15682361188609,83.84243666769999,68.67124379556078,Normal,0.7643558314125992
2024-10-31 01:55:00,0.21087567479693928,1086.075101436105,26.310608227137,91.72549354820751,65.25607957211524,Normal,0.7539132255149917
2024-10-31 02:00:00,0.16053238170487114,1176.7079366644705,24.90313318202087,110.8763169510345,64.15741723607357,Normal,0.7488863500371064
2024-10-31 02:05:00,0.1280786640612298,1049.7157778392589,24.948696112853153,106.9398851825122,70.20522164051914,Normal,0.6529365529808593
2024-10-31 02:10:00,0.13650384563362267,1186.6054672936718,23.957630833665828,117.70476611480379,70.57057875066675,Normal,0.7298065792804587
2024-10-31 02:15:00,0.25980668585455535,1118.9179791467677,27.11413994434526,118.75259494360961,71.11937839234452,Normal,0.8192656754279393
2024-10-31 02:20:00,0.16933730926749643,966.7047111992798,26.560738956594733,71.15091084212011,69.83028878554546,Normal,0.6526896648671363
2024-10-31 02:25:00,0.1830545727162083,964.4516408659345,24.821528212825072,125.38561355730252,69.58455998425248,Normal,0.6652803931491755
2024-10-31 02:30:00,0.2725170129379531,1119.0849055794697,24.031910358117834,110.21419741917938,63.98461994621769,Normal,0.8320594657276879
2024-10-31 02:35:00,0.14389247192567928,1163.5202178785942,23.965507423797227,107.56031295520441,67.5631552765998,Normal,0.7256525808649763
2024-10-31 02:40:00,0.16365025871414718,1015.3159345488949,25.199857429879668,108.45036288683205,70.80637296901551,Normal,0.6713082259885946
2024-10-31 02:45:00,0.16156165857196536,1153.9594779252045,25.58015485454619,55.35421287842966,67.30629421072659,Normal,0.7385413975345676
2024-10-31 02:50:00,0.280903424058302,1150.5252366609027,23.70636742039683,95.8015402054312,71.46084325923611,Normal,0.8561660423887534
2024-10-31 02:55:00,0.2996691750291207,1210.4555651163205,23.132692672831766,80.66849205770473,69.32395243434924,Anomaly,0.904896957587281
2024-10-31 03:00:00,0.23757816127010856,1089.8203633596993,25.119481335088796,77.78772946669318,69.2853988387131,Normal,0.7824883429499582
2024-10-31 03:05:00,0.23916923620771202,1137.8856131412547,26.296994151790997,90.24244798635243,71.03634376565107,Normal,0.8081120427783394
2024-10-31 03:10:00,0.17098224985736346,1179.365442434339,25.110748869696664,116.5090430156232,72.42571547824119,Normal,0.7606649710745329
2024-10-31 03:15:00,0.29736642434521415,1146.966068313786,24.625948242477868,105.74386555745589,73.54010597933868,Normal,0.8708494585021072
2024-10-31 03:20:00,0.2133848127179331,1054.206928365534,23.304999435861316,108.74949328843228,79.91521279175262,Normal,0.7404882769007001
2024-10-31 03:25:00,0.24265551322248702,939.5532178613913,24.049018075049602,91.07334405695804,74.31890951583429,Normal,0.7124321221531826
2024-10-31 03:30:00,0.19472375306145231,1151.5151261762708,26.31761946926148,107.52595558382131,62.59778037488642,Normal,0.7704813161495877
2024-10-31 03:35:00,0.5022582054525901,1173.9636433391006,23.120187938137192,96.01900769318466,64.58068930971805,Anomaly,1.0
2024-10-31 03:40:00,0.2831521129798059,1089.5211447845613,27.65908465263383,118.9824717809237,68.62676604233525,Normal,0.8279126853720866
2024-10-31 03:45:00,0.22698618398691536,1006.4073624382947,25.12760670879795,113.9131908859822,66.18541488014547,Normal,0.7301898652060628
2024-10-31 03:50:00,0.2725687730535191,1113.275910365624,22.620497387302166,103.19635245454299,71.95248430240822,Normal,0.8292067282363311
2024-10-31 03:55:00,0.21276640858725224,1316.1375957983325,25.754856105815833,83.97413498732755,72.48296175595151,Anomaly,0.8708352064864185
2024-10-31 04:00:00,0.15758167317884547,1113.9947475901845,25.675332449834123,105.459798089809,67.58243705731708,Normal,0.7145790469739377
2024-10-31 04:05:00,0.17083285335607562,1021.0026108926862,24.34357296357019,104.84905406782734,75.94837599092511,Normal,0.6813341588024187
2024-10-31 04:10:00,0.20514826212323053,1056.9437918119916,26.408955075343506,102.38667974144224,77.27100006137911,Normal,0.7336201580292263
2024-10-31 04:15:00,0.16867498919783366,940.4645196042799,24.070221057464217,90.48273873727098,60.94086028772201,Normal,0.6389072489999736
2024-10-31 04:20:00,0.14462692956861548,959.2522723892498,25.947980699760915,86.90916037843833,62.85561022735578,Normal,0.6242530657632404
2024-10-31 04:25:00,0.2600708515893513,1001.0837538645849,24.947829895196588,106.44740799455168,75.48620075779748,Normal,0.7606127285216437
2024-10-31 04:30:00,0.1727564964588244,1113.4114565455457,24.574619259670925,82.84610664134837,74.34914492700017,Normal,0.7294622247315973
2024-10-31 04:35:00,0.20690963738956603,1148.1260086218745,27.01449261661045,94.96459449470244,72.51325908801661,Normal,0.7809726417005033
2024-10-31 04:40:00,0.6697871791642269,1342.6534365662214,26.475318688611345,111.73735871716673,70.05469871287961,Anomaly,1.0
2024-10-31 04:45:00,0.17059234373397159,1122.2802409422904,23.338808829475344,108.82976078520704,69.48441593672398,Normal,0.7317324642051168
2024-10-31 04:50:00,0.272539973315437,1059.6496776231816,25.570452703667243,76.85465379251488,72.68299716713672,Normal,0.8023648121270278
2024-10-31 04:55:00,0.14414291193976936,957.243772530427,27.840178484236777,105.97049410687151,70.88238321239746,Normal,0.6227647982049829
2024-10-31 05:00:00,0.21308126317903855,991.0789491540828,27.0533268779649,140.63762804060335,76.53861353488094,Normal,0.7086207377560799
2024-10-31 05:05:00,0.21230588531882919,986.260335513045,23.635945491045668,113.51191032128638,66.59378025752939,Normal,0.7054360530753517
2024-10-31 05:10:00,0.19728726985679262,1134.5111055335105,27.3939696025559,94.5082350889792,70.0899773092743,Normal,0.764542822623548
2024-10-31 05:15:00,0.13515436933640088,1268.9470196216857,26.39505579583492,126.14989282463483,74.45167657491035,Anomaly,0.7696278791472437
2024-10-31 05:20:00,0.24354087759317322,1017.0430347874827,23.427141297627628,143.98376075778174,70.82209093562538,Normal,0.7520623949869146
2024-10-31 05:25:00,0.23717553351672985,1084.3931855752396,25.31151217072637,117.26713029209415,73.36579667647156,Normal,0.7793721263043496
2024-10-31 05:30:00,0.1662215735704392,1103.4001247118322,25.71649320714325,65.36886020065883,73.29310904374375,Normal,0.7179216359263553
2024-10-31 05:35:00,0.2353743603602681,1089.786378029331,23.38460238061459,112.3362615747719,67.87579508618289,Normal,0.7802675493749336
2024-10-31 05:40:00,0.2187453843150388,1142.6677122065316,26.05914120110782,126.97575245680329,64.896661350491,Normal,0.7900792404183046
2024-10-31 05:45:00,0.13596939273194458,1010.4456084322576,28.64463403870547,58.72123140793776,66.2610848014065,Normal,0.6411921969480734
2024-10-31 05:50:00,0.15730355427143214,1010.6183260178095,27.047839101520253,118.74231015968519,64.58116781581256,Normal,0.6626127172803369
2024-10-31 05:55:00,0.256914072244479,1110.2229997938775,25.242982515484314,95.93756527454998,60.72007626168423,Normal,0.8120255721414178
2024-10-31 06:00:00,0.21547080925710252,1140.3915476623642,24.577944196709137,126.30876923714361,75.45880682050726,Normal,0.7856665830882846
2024-10-31 06:05:00,0.1717848527094687,1214.1416300821948,25.492582812329506,98.57687936408543,60.569884965658346,Anomaly,0.778855667750566
2024-10-31 06:10:00,0.1570762054413679,1116.2016403386656,23.537173309573,106.86451437434008,79.30730112339631,Normal,0.7151770256107007
2024-10-31 06:15:00,0.17423031009422896,1061.8994699635566,24.283682811497457,107.19985278841351,67.3610633419473,Normal,0.7051800450760073
2024-10-31 06:20:00,0.17777602350611477,1171.9674040633881,22.057343777236877,114.28221376011845,68.60822341890403,Normal,0.7637597255378088
2024-10-31 06:25:00,0.15770184836853743,1178.861013904827,25.651839320370097,108.94208091448674,62.425532504618516,Normal,0.7471323553209509
2024-10-31 06:30:00,0.11291179438083489,1026.121205308432,24.493748672516627,82.01805734777605,71.92283426971034,Normal,0.6259723970350509
2024-10-31 06:35:00,0.2570006643200393,1113.9050323771162,25.927077194257258,94.73750946079127,68.695538652566,Normal,0.8139531805085974
2024-10-31 06:40:00,0.24853168363057218,1081.5555401850734,25.179654972311123,99.86839093373965,70.3054881764455,Normal,0.7893094537231089
2024-10-31 06:45:00,0.13633722740965704,1150.258944248414,23.483791644232298,124.60715445257006,66.06438224839867,Normal,0.7114666995338641
2024-10-31 06:50:00,0.2068155647781834,1110.8268394570468,25.300733507525194,109.6865087540541,72.40407886594562,Normal,0.7622289845067068
2024-10-31 06:55:00,0.15488808986426167,936.8921518203545,23.9297949260661,86.84819435420391,65.88041296357949,Normal,0.6233341657744389
2024-10-31 07:00:00,0.18692163883867324,1134.076702432393,27.483149621354677,81.6060936247738,70.3938311481867,Normal,0.7539599900548697
2024-10-31 07:05:00,0.18276167100631718,1240.344363841993,23.734771755584383,113.09494438322935,72.30990855447743,Anomaly,0.8029338529273138
2024-10-31 07:10:00,0.17860828921410637,1246.1643552508456,24.294889420288065,90.50352431579051,77.25654523150149,Anomaly,0.8016904668395293
2024-10-31 07:15:00,0.30014735420381433,1102.162967482216,23.4796036742339,115.06388388113547,74.02950471555391,Normal,0.8512288379449223
2024-10-31 07:20:00,0.1779837157661905,1019.3308894638709,23.349663430478714,98.88427546185954,70.44939560201074,Normal,0.6876491604981259
2024-10-31 07:25:00,0.15958680874665376,1269.5802119532393,25.04509444477487,129.20211812495606,69.96015987569393,Anomaly,0.7943769147232734
2024-10-31 07:30:00,0.16187092852514762,1237.6058364069781,23.131764692321575,85.25968248429476,71.56706026331925,Anomaly,0.7806738467286367
2024-10-31 07:35:00,0.25218884782008777,1172.824694039532,24.71815866506704,128.77526224846724,73.8335605806611,Normal,0.8386011948398537
2024-10-31 07:40:00,0.11739488341535326,887.4782056954372,25.645033111225256,119.66952881125124,66.27844106121447,Normal,0.5611339862630718
2024-10-31 07:45:00,0.161868854178224,1020.3023685653362,24.364533985580444,91.19206713776,74.51604667065615,Normal,0.6720200384608921
2024-10-31 07:50:00,0.8843278049991513,1332.8080339340268,21.695603632963465,82.43334401772529,65.31502885539979,Anomaly,1.0
2024-10-31 07:55:00,0.21219930939988235,1287.3352839508905,27.000942088433998,138.5537611298163,72.28156528979345,Anomaly,0.8558669513753276
2024-10-31 08:00:00,0.20959610025180567,952.2400576075147,25.39987500314263,81.9474274918756,72.70713565287602,Normal,0.685716129055563
2024-10-31 08:05:00,0.3066073230071851,1333.6685211323452,25.417861039657232,106.12765601484918,66.6421745599971,Anomaly,0.9734415835733576
2024-10-31 08:10:00,0.21231739764742497,1095.6062160911035,24.651905967102998,106.90713721469012,62.28809695776868,Normal,0.7601205056929767
2024-10-31 08:15:00,0.1645906919320209,962.5254108784925,26.216339538631757,100.20008891495756,68.6771548369784,Normal,0.6458533973712671
2024-10-31 08:20:00,0.18589614715618258,1191.6279170817952,26.406993017636793,115.62686878738894,56.850645823704504,Normal,0.7817101056970801
2024-10-31 08:25:00,0.1432283845484716,1134.563607874195,26.556956343556553,81.38858584486674,69.10817844729463,Normal,0.7105101884855691
2024-10-31 08:30:00,0.26279685200078484,1004.7761595665964,25.40308449817439,138.6613045142158,63.75879708273561,Normal,0.7651849317840831
2024-10-31 08:35:00,0.2287280858768358,1111.8397370720695,22.936037222026304,83.50962893065854,85.56625838949145,Normal,0.7846479544128705
2024-10-31 08:40:00,0.2562207074985445,1265.6671928690055,25.607758816896094,97.12133231967864,75.2934761321237,Anomaly,0.8890543039330472
2024-10-31 08:45:00,0.26064919642746853,1089.334245934284,25.401149552425622,71.23646193208737,70.36099764124856,Normal,0.8053163193946105
2024-10-31 08:50:00,0.1792894609536234,1257.6175781140223,24.17702565678925,120.92226211695149,76.66205029210357,Anomaly,0.8080982500106346
2024-10-31 08:55:00,0.15276235739955552,1001.9028936880627,23.797215858184824,137.7622175762504,73.52517553667315,Normal,0.6537138042435868
2024-10-31 09:00:00,0.1974143444345977,936.5045343885454,25.814557541122316,140.16283872274875,64.18230079721891,Normal,0.6656666116288704
2024-10-31 09:05:00,0.1563619464605731,1082.7025449400376,24.88624491963217,122.69442070971728,66.87282099000188,Normal,0.6977132189305919
2024-10-31 09:10:00,0.20824784377045125,958.0596519174437,24.41481896586791,92.57715846090254,75.14733504112998,Normal,0.6872776697291731
2024-10-31 09:15:00,0.25660484404173445,1140.7911510109684,27.508609048180237,100.03438870113393,65.19731283204312,Normal,0.8270004195472187
2024-10-31 09:20:00,0.19159301769754164,1096.3108229962174,26.007312900177233,93.54191108066719,71.97659026660426,Normal,0.7397484291956504
2024-10-31 09:25:00,0.20749975449538696,1027.8572231657697,25.651804509285224,75.73698625399521,73.37378998785027,Normal,0.7214283660782718
2024-10-31 09:30:00,0.1953077191888317,1285.5221075782515,26.827648422065344,94.0903853094678,68.69678331972437,Anomaly,0.8380687729779575
2024-10-31 09:35:00,0.24013637862188492,1119.6706221822842,25.495568226642522,118.1752296022886,70.76164944724397,Normal,0.7999716897130271
2024-10-31 09:40:00,0.16661088028558552,1169.7419747817523,23.943841380756695,82.66031958824989,74.15896962647867,Normal,0.7514818676764616
2024-10-31 09:45:00,0.09017768691784506,1137.9606266817434,24.415608444199528,54.38026137994478,73.92044816206237,Normal,0.6591580002587167
2024-10-31 09:50:00,0.22354344296876905,1287.8728445177865,26.097914070186295,74.9399336130257,72.24088663590469,Anomaly,0.8674798652276623
2024-10-31 09:55:00,0.2493917210653997,1003.7539937611909,25.93725820324306,116.36435833091298,69.93522825858548,Normal,0.7512687179459951
2024-10-31 10:00:00,0.2223187122379268,935.4120939097324,25.669470147214717,65.63592208907754,72.93677885876616,Normal,0.690024759192793
2024-10-31 10:05:00,0.16798847522659932,1256.3963091698502,23.293446997105764,90.56015654753331,59.89231857648389,Anomaly,0.7961866298115244
2024-10-31 10:10:00,0.7084327683076018,1412.3284786701731,26.220033928322433,92.3275613599297,77.37789814844018,Anomaly,1.0
2024-10-31 10:15:00,0.22472487658901608,1124.9935396746446,24.902479265832916,105.16001995338989,69.33721340179957,Normal,0.7872216464263384
2024-10-31 10:20:00,0.2070739476467337,1090.207217123974,25.899912413411275,104.6920968212516,66.3251632566164,Normal,0.7521775562087207
2024-10-31 10:25:00,0.19371036861708352,1065.7904961237134,23.754753816572006,108.00436781677347,72.99731959312587,Normal,0.7266056166789403
2024-10-31 10:30:00,0.29112316714968955,1231.678207173063,27.94905142369691,97.02641822257138,72.85714809123242,Anomaly,0.906962270736221
2024-10-31 10:35:00,0.15265999529093344,931.9529920878125,25.37124385587704,81.10941084601399,65.1178670415423,Normal,0.6186364913348397
2024-10-31 10:40:00,0.2887518510563733,1192.1090711705058,24.373679039101024,118.0280418032277,70.33769889534973,Normal,0.8848063866416263
2024-10-31 10:45:00,0.6784176985523908,1442.3404554695446,25.96927901820479,64.72552247026015,70.18667538555356,Anomaly,1.0
2024-10-31 10:50:00,0.10822147615645628,1128.4359486405333,26.287087338318944,115.62514381992514,69.86041538016259,Normal,0.6724394504767229
2024-10-31 10:55:00,0.19103986728404296,1088.3808700705054,25.951114991558853,122.88185389082588,78.12009899736321,Normal,0.7352303023192956
2024-10-31 11:00:00,0.24797480382997206,1123.7211831167206,23.50779363789712,146.73492908049994,69.89922331826335,Normal,0.8098353953883324
2024-10-31 11:05:00,0.18174724835975148,1219.4429512370834,26.71400124823381,84.91615762409711,69.35047634250765,Anomaly,0.7914687239782932
2024-10-31 11:10:00,0.12626107293808025,1121.3225554128715,24.482709620360826,88.79617638651388,66.59816116755073,Normal,0.6869223506445159
2024-10-31 11:15:00,0.19177427341019151,1271.4052371083671,24.97585834426591,101.06655931698877,65.87580239637134,Anomaly,0.827476891964375
2024-10-31 11:20:00,0.15714138130541472,904.3010204738109,21.686869915738658,99.57471895975706,71.96021290959267,Normal,0.6092918915423202
2024-10-31 11:25:00,0.22459072005439815,1202.9669284122872,24.30392406060502,116.69246364495656,67.65089955248541,Anomaly,0.8260741842605418
2024-10-31 11:30:00,0.23866999080338058,1038.2081220535906,24.2944784381357,110.44928234780191,69.0603531159963,Normal,0.7577740518301759
2024-10-31 11:35:00,0.1471864796125947,1066.3021430238814,25.67591175312358,92.96235651719097,70.99084241591127,Normal,0.6803375511245354
2024-10-31 11:40:00,0.16470979724421753,1219.955547258494,24.21250550972763,98.0382917520746,70.3184472630368,Anomaly,0.7746875708734646
2024-10-31 11:45:00,0.2378321232553469,1018.6808506346232,22.567597865643265,118.66641569303803,70.67480528457713,Normal,0.7471725485726585
2024-10-31 11:50:00,0.15705778608505205,1290.0902113756515,25.36576550874026,74.67608180072668,70.65658416580027,Anomaly,0.8021028917728779
2024-10-31 11:55:00,0.14589209320860025,1183.5121193826171,24.624356001684518,95.32602372947643,73.12300259112028,Normal,0.7376481528999088
2024-10-31 12:00:00,0.14106544341018729,1128.454015948696,23.907174723503708,111.09446605301841,83.20515389331237,Normal,0.7052924513845353
2024-10-31 12:05:00,0.21760193064790603,1015.5972787652177,25.131289524767528,78.66662524450479,76.14655345953987,Normal,0.7254005700305148
2024-10-31 12:10:00,0.21545788597587323,1089.7563065093564,22.33038923325571,29.180777073068754,68.18854948011024,Normal,0.7603360392305514
2024-10-31 12:15:00,0.16579769848104792,1047.061039417297,25.930689703693506,128.9315290700357,76.0775340251154,Normal,0.6893282181896965
2024-10-31 12:20:00,0.20025426980641173,976.8958823009359,24.725796172401004,99.59053596061419,64.73104601328727,Normal,0.6887022109568797
2024-10-31 12:25:00,0.805763915489651,1512.2585224876743,24.599048388414932,74.84866140279367,67.16871215536965,Anomaly,1.0
2024-10-31 12:30:00,0.15129699215408893,1035.211963509012,26.429200161408094,118.4083860662705,73.53441460633326,Normal,0.668902973908595
2024-10-31 12:35:00,0.10241286954947754,1033.6516429116389,24.196269016421137,95.83383686060594,73.37933203968731,Normal,0.6192386910052969
2024-10-31 12:40:00,0.22275377878601854,1098.8731609609695,25.387984044974726,79.30370222850819,73.00768009256802,Normal,0.7721903592665033
2024-10-31 12:45:00,0.1944799418049206,1075.8223605654034,24.8057246154055,107.39457482067884,67.04851057414201,Normal,0.7323911220876222
2024-10-31 12:50:00,0.16449874565924494,1135.2952518235263,29.8239208646675,101.03106364422364,67.08278111769458,Normal,0.7321463715710081
2024-10-31 12:55:00,0.2326040118677454,1054.034708202185,25.73259934354367,87.736223712252,70.65575721375221,Normal,0.7596213659688378
2024-10-31 13:00:00,0.2419612572334395,1222.8124880726164,23.287814801188542,84.6077447394543,68.73855135814694,Anomaly,0.8533675012697477
2024-10-31 13:05:00,0.08958609900599537,985.198378391374,27.62831673580841,79.47720844817283,74.44087873506746,Normal,0.5821852882016824
2024-10-31 13:10:00,0.1673701045334256,1080.8324064557385,26.564490436988564,114.71104270960444,68.61332989899668,Normal,0.7077863077612948
2024-10-31 13:15:00,0.3158758115598428,1027.2785451342904,25.067442642637527,75.03287044576622,68.4659360195483,Normal,0.829515084126988
2024-10-31 13:20:00,0.22917024578990955,1221.7515208494297,24.34400847272912,84.04986839041983,61.87079365708202,Anomaly,0.8400460062146243
2024-10-31 13:25:00,0.2338051819148575,1249.4846626547073,23.010435030735596,102.02308589399128,74.37665117057293,Anomaly,0.8585475132422111
2024-10-31 13:30:00,0.25864471393157396,1200.909507250146,25.645806839797196,129.17766574632506,71.6118868614726,Anomaly,0.8590994675566469
2024-10-31 13:35:00,0.2008534412599863,1117.4681475111518,23.98726543712484,102.65799973050845,58.56998734003187,Normal,0.7595875150155622
2024-10-31 13:40:00,0.23983420800458102,1116.3027442802368,23.68004746359024,111.76346493890564,72.22509329954254,Normal,0.7979855801446993
2024-10-31 13:45:00,0.23590310219186014,961.7280654309037,26.163114301605958,102.04417999482617,67.99411547282726,Normal,0.716767134907312
2024-10-31 13:50:00,0.22695207483763796,978.0018714895914,27.317357048063716,118.12873735864102,73.8797153936842,Normal,0.7159530105824337
2024-10-31 13:55:00,0.18389940146912978,1166.9993039871383,24.285590465848934,138.75125440781807,69.47445063443455,Normal,0.7673990534626989
2024-10-31 14:00:00,0.20860294611831295,1086.223963785414,26.208840190498186,91.24548849226304,65.97812802099082,Normal,0.75171492801102
2024-10-31 14:05:00,0.17058192178466108,949.3684831661691,25.318328692564037,100.2808163601568,78.64523628096315,Normal,0.6452661633677457
2024-10-31 14:10:00,0.20064071522832475,959.7863129036695,25.538242798967907,103.47056052268991,77.8598399269381,Normal,0.6805338716801594
2024-10-31 14:15:00,0.6178795414006221,1372.4310628216767,23.772068369253724,110.59620131367278,69.07160203907858,Anomaly,1.0
2024-10-31 14:20:00,0.1604688004363524,1167.6318478213475,24.681476628948477,102.6482995310727,71.863193193816,Normal,0.7442847243470261
2024-10-31 14:25:00,0.18588439790375352,939.5502633982534,23.355043737041772,89.1251777926815,67.70386944732384,Normal,0.6556595296028802
2024-10-31 14:30:00,0.1528147284284962,1091.6136301295878,23.166103978017112,99.85808280854819,61.467554361600016,Normal,0.6986215434932901
2024-10-31 14:35:00,0.17474913646274118,1126.1633399393593,25.77741284205453,148.63344685062845,76.58848840986191,Normal,0.7378308064324208
2024-10-31 14:40:00,0.19180370116222423,1037.5358048505702,24.21356663345307,106.27767544247948,66.01129250771757,Normal,0.7105716035875094
2024-10-31 14:45:00,0.22011311723321889,1234.0298894144717,23.627375510721475,61.7845912865572,76.36770365273487,Anomaly,0.8371280619404547
2024-10-31 14:50:00,0.24746286509264548,1089.2562307784538,23.185736738774878,92.10212041212476,73.48614089697915,Normal,0.7920909804818723
2024-10-31 14:55:00,0.1768107814310946,916.7196384300105,22.729393626737597,100.26790259441343,71.43579754748089,Normal,0.6351706006460999
2024-10-31 15:00:00,0.2667552308634312,1113.9134789736163,22.065388823231146,97.1885111754031,69.79541694822674,Normal,0.8237119703502394
2024-10-31 15:05:00,0.24693055393127467,1260.2622171681573,25.166417197368002,98.63123262350346,73.50720691908592,Anomaly,0.8770616625153533
2024-10-31 15:10:00,0.2252046915971971,1078.0568710368054,21.05886278045155,105.72534030357882,65.34795508029892,Normal,0.7642331271155999
2024-10-31 15:15:00,0.20768245646483097,999.1533779547656,25.706978755724375,110.17223138952843,76.67208449772795,Normal,0.7072591454422137
2024-10-31 15:20:00,0.2159560420934271,1170.7988222263475,25.69641197023745,105.17672812136851,70.71603853886498,Normal,0.8013554532066008
2024-10-31 15:25:00,0.2593525575333191,1155.5164503201229,24.851312812918216,119.01249090340332,77.47512259818079,Normal,0.8371107826933806
2024-10-31 15:30:00,0.2611789829879637,1130.296369643353,25.111201060077484,70.0930074760589,69.38844811965362,Normal,0.8263271678096402
2024-10-31 15:35:00,0.2667473364191822,1181.0861051883821,24.57195978133283,94.9468556858049,70.71251949336006,Normal,0.8572903890133732
2024-10-31 15:40:00,0.20206634159385017,1031.8642048886834,25.3377884912364,108.68534538287506,71.3194625924829,Normal,0.7179984440381919
2024-10-31 15:45:00,0.22774835824993067,1053.8722209595692,25.320350399938764,105.1232603930565,72.8800172500642,Normal,0.7546844687297153
2024-10-31 15:50:00,0.2671773253311026,1206.3406820514483,26.952267045219834,86.95401191010873,79.05436616797246,Anomaly,0.8703476663568268
2024-10-31 15:55:00,0.16881419825418037,987.7682731939623,27.299243646493807,89.3621051427343,67.80965540609503,Normal,0.6626983348511615
2024-10-31 16:00:00,0.7550158967724262,1538.9985409833953,27.25329132572229,83.16555464006822,69.3604904575075,Anomaly,1.0
2024-10-31 16:05:00,0.20080183315067393,1223.337834933554,23.803399189300116,119.53332990453238,69.90382455440538,Anomaly,0.8124707506174509
2024-10-31 16:10:00,0.24497993689897035,1008.0783495871314,26.136587764608333,62.957934909509554,58.422773313171916,Normal,0.749019111692536
2024-10-31 16:15:00,0.24575860753593115,1270.460268311599,25.759096206839576,74.36933105052964,67.22546565005668,Anomaly,0.8809887416917307
2024-10-31 16:20:00,0.18845679444010324,1109.44777520016,24.02656782154453,108.37284634860612,67.55076288434081,Normal,0.7431806820401833
2024-10-31 16:25:00,0.1245695272810145,1200.7635143773362,23.670469784033894,110.86350379532097,83.19051338004245,Anomaly,0.7249512844696826
2024-10-31 16:30:00,0.21230919721479838,1119.4972900727446,24.434949270441656,68.31157743645784,71.29235342686111,Normal,0.7720578422511707
2024-10-31 16:35:00,0.15408419313357996,1059.3236090239513,23.408674867656572,112.52879500907878,72.46741159485943,Normal,0.6837459976455555
2024-10-31 16:40:00,0.12550318976798888,1034.6052773790598,22.916078097065096,103.61009267778174,62.65667236670409,Normal,0.6428058284575188
2024-10-31 16:45:00,0.13680642196331416,823.4440071925139,25.74607313003803,110.31325609875111,69.68636060510151,Normal,0.5485284255595712
2024-10-31 16:50:00,0.21631905039227803,1200.8698217792992,25.04909871648555,101.44906259621875,74.68049322288792,Anomaly,0.8167539612819277
2024-10-31 16:55:00,0.2680518680466404,1063.315875435699,25.04137952743533,108.50942783160187,82.58323277896933,Normal,0.7997098057644898
