Timestamp,Sargassum_Health_Index,Marine_Biodiversity_Score,Water_Temperature_C,Dissolved_Oxygen_mg_L,pH_Level,Nutrient_Level_ppm,Impact_Likelihood_Percent
2024-10-01 01:40:00,65.60077871521011,82.768282281029,24.83795811344099,7.58576797026678,8.093865560817614,3.4613543855445035,24.812619110802277
2024-10-01 01:45:00,56.973340403628825,70.9110002511524,23.54798395014469,6.544937595638248,8.018271500514965,3.017714228114768,31.594809982934642
2024-10-01 01:50:00,71.62294238866198,85.72497220910765,25.10484131424024,6.593208429415725,8.092983579330761,4.499456542213604,20.89374500362077
2024-10-01 01:55:00,69.76599682214365,82.07429288179588,24.09773666114129,7.001233255204273,8.089493867615856,3.2126530976055467,22.454854001765128
2024-10-01 02:00:00,73.53513518333892,84.86465792928676,24.833132180251017,6.772057743853807,8.118818199943185,3.109722879373217,19.210690944258644
2024-10-01 02:05:00,65.52132836835982,82.086773050933,25.009465901144335,6.953313788712292,8.006205402083314,3.0467707052732416,26.587606782554772
2024-10-01 02:10:00,65.82623985771922,81.94714557187301,24.076872174462142,7.049225262849335,8.184772858659635,2.6183756360782287,28.78000569396262
2024-10-01 02:15:00,82.93641537334904,79.09042631796616,24.062206956449515,7.7903103540083665,8.175110683663002,2.864184174419256,18.260745021872488
2024-10-01 02:20:00,79.54731621726582,77.55488242244654,24.55352510373572,7.334895498139195,8.095581584723698,2.7835418303148245,21.15688492320512
2024-10-01 02:25:00,67.65498684868032,84.35657652672207,24.329282644129112,7.7130544596306,8.132489190332489,3.3014846262102777,23.66318970281557
2024-10-01 02:30:00,73.5484314158304,82.17141842237108,25.123127628625017,6.535111710376089,8.143301002739776,3.4893416335271734,23.188526851169193
2024-10-01 02:35:00,74.40107906393983,78.27872217373087,24.860144419101335,7.320096210032019,8.155758616142487,3.5556939703415535,24.486073484593042
2024-10-01 02:40:00,69.3761739058358,86.66440920644148,25.925088466338234,7.754169868626088,8.15002335997278,2.815402674797032,23.852564871471145
2024-10-01 02:45:00,56.860989166370935,79.06803978483423,25.0828742642207,6.977521779194197,8.145863437546156,2.3286320225242543,28.27268138603939
2024-10-01 02:50:00,46.59559334190831,82.02075867330926,25.328380259484522,7.021448332206428,8.128040713411533,3.3792508586083185,30.30511259775148
2024-10-01 02:55:00,76.90287915693071,74.25700627038026,24.901862209945364,6.818607193814786,8.13750460949458,2.5822957261851633,22.700435012244075
2024-10-01 03:00:00,66.06485366441775,77.76063202314954,23.445732148178283,7.155247296107721,7.885022160008497,3.601182294858665,26.100044077668795
2024-10-01 03:05:00,83.93805887411773,74.45855761098906,24.887197925723985,6.206493343891169,7.986438962310937,3.2720659522531985,20.70641572549806
2024-10-01 03:10:00,56.181504314498596,74.51357788207034,22.99722995735531,7.293975541087043,8.155018954773547,3.3050570334463707,30.553823057898583
2024-10-01 03:15:00,74.29002015397748,79.01683353819178,24.530119497984913,6.9960819412600745,7.993197220452006,2.6785743447821977,23.62783469174933
2024-10-01 03:20:00,58.23549659449401,77.33303042452033,25.570107251983824,6.1913422510386535,8.100927101266262,2.8447143403802433,31.45488655742065
2024-10-01 03:25:00,71.86852360775463,84.79459659273007,23.855520865124827,7.356453200529291,8.018205446720026,2.7659152544908765,23.984509268897853
2024-10-01 03:30:00,63.97018102878721,76.81567473565867,22.85769602716718,7.631623562536104,8.122694042278338,3.5539731710431206,27.05614537984296
2024-10-01 03:35:00,50.56978285054335,82.42698267839874,24.24605250466787,6.928000932689608,7.780969727785717,2.5266884147626714,31.949385146870625
2024-10-01 03:40:00,77.0622890706958,76.29343285220533,25.15543013799053,7.035917651722877,8.127890811662633,3.473188624206324,25.6279646735456
2024-10-01 03:45:00,74.20598388782074,79.94415891115307,24.54514078441139,6.314610022418344,8.08484109681669,3.4535002977864946,19.923279623001385
2024-10-01 03:50:00,74.94125205027629,74.51378899838915,23.695585954632858,6.375709507201094,8.002993543970682,2.9272579185179177,23.943413168768743
2024-10-01 03:55:00,82.7753937305695,83.32792777239491,24.492094251180344,7.110984548805238,8.189648472348885,3.8943446492025906,15.903568464120076
2024-10-01 04:00:00,77.77495162695202,87.38963508374422,25.501714710982302,6.16499026206503,8.268297030368387,3.270773868635584,19.514377474551388
2024-10-01 04:05:00,66.10396455953597,74.18230062324686,24.662560050671214,6.659719143387218,7.8853624990468285,1.956898224839878,32.52326443006897
2024-10-01 04:10:00,90.3419930996946,82.89027395314874,25.800451243264938,6.341251878604318,8.033325861565505,3.1831704085026002,14.348895975919707
2024-10-01 04:15:00,75.93482679836873,87.97651462671242,24.445074354925588,6.792476807648692,7.948029445410123,2.505309721689242,22.07386309341651
2024-10-01 04:20:00,60.03438502563677,75.89577520677658,23.492558784726768,7.423203217951229,7.922975774841917,2.804342686704724,32.63888685931067
2024-10-01 04:25:00,67.12729629304505,87.29887758305846,26.669726785504412,6.92457242147173,8.109475850549394,3.5400546512510105,23.364583073012856
2024-10-01 04:30:00,63.572827869367025,80.16722140261626,25.383278465982944,7.4423118207083085,7.992195884730343,2.6072250396231444,26.70762492289137
2024-10-01 04:35:00,88.86600635101611,79.42952020153467,26.338017031169766,6.923212612211831,7.9921392066038806,3.4965047812513914,16.638988066281417
2024-10-01 04:40:00,79.52779007969079,78.52871429253787,24.90298216695713,7.427459096695832,8.023673954172756,2.9989086129978424,25.17121613069407
2024-10-01 04:45:00,72.71886581830633,78.60687798061181,24.72205393904659,6.742549223132479,8.092509967405169,2.892652204682433,22.989626161454197
2024-10-01 04:50:00,66.06310250585638,73.90840333568181,26.4157104825957,7.696028492264688,8.210759607286061,2.381018911043635,29.898349823168594
2024-10-01 04:55:00,89.87956982210149,77.0909488883298,26.54109728874737,6.738058049523305,8.132097763416489,2.4720956624524675,16.63830365818794
2024-10-01 05:00:00,82.30441413182362,90.68798489308095,23.672268424614135,7.070610718285086,8.12966229830562,3.46738679634077,12.58702852688289
2024-10-01 05:05:00,65.54222902213989,72.86567557216544,24.381409337275134,6.177455394006079,8.015717671905216,2.7455235484781553,27.969418604122602
2024-10-01 05:10:00,70.99542434538924,80.88081169823185,24.097841873414556,7.442444343276379,8.187856645247173,2.849562683927435,27.30415737084977
2024-10-01 05:15:00,75.41892275867073,79.57931902734283,25.64378351647318,6.24012080454893,8.206671534458202,2.97446263485633,25.532983206666046
2024-10-01 05:20:00,62.20642995647197,79.2492418731473,24.23641332908008,7.441956617218695,8.18733697424661,3.2346618236170093,27.439105451500293
2024-10-01 05:25:00,62.40580909538917,76.01072057928822,25.50559614333121,6.701371273829434,8.023768858621093,3.897421448271349,35.090561967689226
2024-10-01 05:30:00,90.2269008439523,71.33570025298519,25.816300193714262,6.405877349282279,8.179311581152783,3.3155057655843962,23.213370397096206
2024-10-01 05:35:00,69.44018835533912,81.39531915413798,26.869045569435976,7.065614059299003,8.221202905121757,4.355797544889594,23.279176126292494
2024-10-01 05:40:00,66.77128127859021,76.74573345976785,23.90077504448621,6.525660076098679,8.182256123055202,3.3161923675364977,27.06768024687799
2024-10-01 05:45:00,78.23297112845451,80.42879593130807,26.16833999614121,7.343594133308021,8.081857369494614,2.412615502897054,21.01238107163884
2024-10-01 05:50:00,59.480944953328645,76.2650895666842,24.768367718975284,6.796851746122899,8.015838073519049,3.0643450583520457,29.35728831800256
2024-10-01 05:55:00,70.15405607291912,82.55434688259183,26.918608260516233,6.957788074016906,8.118491024830032,4.192432767570816,25.055167209525095
2024-10-01 06:00:00,83.14000680439437,79.685661364925,26.050339230545426,6.867679685553907,8.048812702636269,3.911764779347955,20.510476873733342
2024-10-01 06:05:00,54.52577878674711,80.92345301275093,25.95166056145149,6.227143472591244,7.803154930704077,3.603430277717676,31.879793206154556
2024-10-01 06:10:00,63.422268392328775,82.5178549772741,24.253797750855405,7.1447459933488044,8.03491558657716,2.1892111761933846,27.734314277878376
2024-10-01 06:15:00,67.61588435615509,80.02934837470828,24.804443188958423,6.752137476710068,8.12588973748802,3.7421394275656414,26.599097820458176
2024-10-01 06:20:00,62.42689802589616,76.06123331258625,25.408900936404013,6.629821879374191,8.143441719884368,2.7437656745115095,27.803207748978405
2024-10-01 06:25:00,81.57306678481038,84.2821875245339,24.43809168982411,6.8852256985512845,8.25354521015638,3.143340607711124,18.342173815352822
2024-10-01 06:30:00,82.40610461408181,89.2707902390272,25.680044696042522,7.931295228514602,8.236400839825437,3.007008750654681,16.28635599899161
2024-10-01 06:35:00,74.53641983024502,81.8544464122303,26.802382079924843,6.437434268821168,8.147301520139145,2.8672530917322145,22.052417787805307
2024-10-01 06:40:00,69.15086660626045,66.24057797268638,24.37479529408796,6.07386446912594,8.018595035592172,2.9851678869101725,32.26598061281935
2024-10-01 06:45:00,85.89315534625152,75.74700751980936,24.287758715288316,7.358969314964681,8.11060596843047,2.824633337062574,20.32305694741969
2024-10-01 06:50:00,65.86111082703192,78.94090646709947,24.415837751881657,6.746428764747439,8.056883324573539,2.0206289152140586,30.051703628392175
2024-10-01 06:55:00,71.34791035774853,78.06174470068784,26.483448400498446,6.67475750064803,7.885335925970259,2.3824324639448085,24.91339182132797
2024-10-01 07:00:00,72.43334731250826,72.17970590271045,24.80379855336881,6.65381048012911,8.366751001036787,3.3167582125714303,30.232085920671917
2024-10-01 07:05:00,65.39556289861392,76.19565369158876,26.62295351272053,7.494524750791939,7.988999345406954,3.6664575930322054,28.00464455282959
2024-10-01 07:10:00,68.03626315844986,79.82225099174282,25.773211992407145,6.993083501114107,7.914445219019713,3.077260356717641,26.379130846925847
2024-10-01 07:15:00,59.08644188035909,81.03336128852656,25.444835527765168,6.587903922180744,7.911664325971204,3.368078468449575,29.53848509240264
2024-10-01 07:20:00,81.44515157915448,79.89833492009646,26.89211745257318,7.027614857598461,8.078490330352835,2.871087283395272,17.58495804253298
2024-10-01 07:25:00,50.2558644936686,75.57075286184062,24.252455087049995,7.172505829290537,8.199702704075843,2.8714173212053953,31.75550998129216
2024-10-01 07:30:00,70.67538763058245,73.80906631560659,23.23934305212964,6.847973644991845,8.028414703795882,2.724531740246567,27.674133359279246
2024-10-01 07:35:00,62.78999659561143,77.46056883869065,24.297080469073705,7.128477205690719,8.152741665535409,2.2704195293879166,26.539355793787553
2024-10-01 07:40:00,68.41571392323435,77.49575308906071,24.800645846551323,7.1638322064054964,8.135333911741988,3.253379317693039,27.66057363892012
2024-10-01 07:45:00,50.03881232305831,82.15565177922888,25.274386980919292,5.860366477048903,8.067954645696906,2.89063195555847,35.23237915158244
2024-10-01 07:50:00,80.82005700681995,73.94129242512489,25.7707370181635,7.7835192871656655,7.995764070762573,3.551414918977319,21.38903556507497
2024-10-01 07:55:00,66.56668210961901,80.77071418869554,25.39094545011611,7.174669278286255,8.184460161703806,3.287863778630407,25.440165850480664
2024-10-01 08:00:00,75.88221888044644,79.64876296296545,25.505836332543254,6.152945186906328,8.115623281786801,3.27197714908862,18.045474688770867
2024-10-01 08:05:00,70.19126104946595,77.99696726145586,24.946725150887023,7.446804911946783,8.099641939358147,3.0036070838712075,21.691124030644506
2024-10-01 08:10:00,67.95059099963805,81.87255997498507,25.630763358700044,7.822988678102982,8.22438503998699,2.3440155051889295,26.207458876746866
2024-10-01 08:15:00,74.1087545690328,77.67661832684543,25.313177117626836,7.130671733386787,8.129608706838951,2.466226298168302,24.32766708791425
2024-10-01 08:20:00,58.1459213653439,85.02755656292051,26.29434008908122,6.91103563746277,8.022674569833592,2.820594056404265,26.104855069368092
2024-10-01 08:25:00,70.08819809174878,83.54928017324004,25.555619942686036,7.453863329556537,8.20214692545442,3.491487505622794,18.10040310401915
2024-10-01 08:30:00,55.804800807320866,76.5745295805943,25.766287901277085,6.870800143830273,8.234153624171773,3.351806829218723,31.145588038124185
2024-10-01 08:35:00,59.73065287951212,87.76661320534011,27.64132636104322,6.769128664184757,8.138935283997274,4.279676931806624,26.25658920555993
2024-10-01 08:40:00,64.66447894045197,70.02394261514212,24.705424000208403,6.948702296893623,8.079091116799548,2.4271990927142033,33.70704483663872
2024-10-01 08:45:00,62.53966576027494,87.68305247894241,26.005242617180084,7.1625841729622435,8.270943966784094,3.4466439900059824,24.249524164377632
2024-10-01 08:50:00,71.90146179639665,86.91375495845145,25.10552677449726,7.092082742940437,8.255576504160935,2.5051073342083683,26.835646476383364
2024-10-01 08:55:00,56.18770918573453,74.50981034548023,24.751844976236242,7.14256219626135,8.141601168807652,3.4832691864694234,31.815124137892635
2024-10-01 09:00:00,76.30515453708301,78.45481905877955,24.875375391088518,6.177039739481031,7.96514335965723,3.1061259699021133,20.742085557776385
2024-10-01 09:05:00,91.85866296511773,74.40324511613318,25.79775443952972,6.706818077399188,8.03019476716468,2.2258049275296283,21.798640807650337
2024-10-01 09:10:00,80.17149996884898,77.66097234807381,24.862869459613194,7.504085070412397,8.331950981603853,2.945794176290435,24.688303196841076
2024-10-01 09:15:00,74.36652961459457,86.84530007844162,23.30243252741127,6.663086883566469,8.035407991736058,3.6992566133098825,23.249098783115596
2024-10-01 09:20:00,64.34236851543784,79.18501529098889,24.536855070060696,6.18996281551367,8.21712779282348,3.0086260362952615,31.168138588601423
2024-10-01 09:25:00,71.80439038628228,69.78341113913052,26.424053718077012,7.999582731645307,7.992839530238166,3.1920221417180055,29.633035837408034
2024-10-01 09:30:00,75.61888948215578,83.65527206679451,25.710360845571206,7.962318734261991,8.029828113099203,3.388601374010048,19.924511617729834
2024-10-01 09:35:00,81.20511365196579,81.07496604036221,22.755069372562758,7.665971890986664,8.046692830228647,2.767844423727558,16.27608169226607
2024-10-01 09:40:00,86.99805070885367,74.05523231847397,24.30310076472448,6.971633339758631,8.155112907959738,3.7800429127437685,20.314801580121074
2024-10-01 09:45:00,63.880218841714445,87.78785984679661,23.918070426992454,7.262371096626974,8.12668908785984,3.177757918862575,22.392360200112392
2024-10-01 09:50:00,54.52001654880491,83.4710497310173,23.136974319736385,6.573736469576642,8.368878875155445,3.629518843852636,29.483702698651395
2024-10-01 09:55:00,74.81629807074033,78.38541933024838,24.937621878350743,6.7848667189991065,7.928290318342958,3.185061966170964,19.42072059242325
2024-10-01 10:00:00,68.58465416672708,81.22830035721701,26.2256748507569,6.5692390039085184,7.920654981594738,3.040358726060332,21.687166554435496
2024-10-01 10:05:00,60.137387068120454,86.3118667032535,24.04376168633174,7.354160372088057,8.039605111243246,2.681124916069836,27.261846747693127
2024-10-01 10:10:00,64.03327272794026,82.86959705415572,24.441207997174885,8.651758195473509,8.13077214853162,3.4037103206627943,26.90118156641526
2024-10-01 10:15:00,59.72239930132093,72.54538660576674,24.69424635937131,6.906623145710207,8.139477603277465,2.7987398508769434,31.148738225577933
2024-10-01 10:20:00,71.79739727607658,76.31328528665662,23.216647440373738,7.513423140919366,8.09116909076085,2.800489767528693,22.61086885038661
2024-10-01 10:25:00,89.81081779275019,70.24594236875211,27.156557791821697,7.603301036849108,7.999447220729005,1.8951861788635198,21.2975438579932
2024-10-01 10:30:00,70.83398421312172,78.95509386841096,25.848745987355425,7.172979675791978,8.086093146124085,2.5489361151787557,24.121405414223755
2024-10-01 10:35:00,66.55732637180058,70.22334025989528,25.177118122973244,7.3475045151697636,8.003863650754996,2.6440445862145863,29.194948356318818
2024-10-01 10:40:00,81.06874341746573,80.50310037921268,24.32918752868404,7.15491261971085,8.096292522561887,2.9615490851208133,22.704829596152912
2024-10-01 10:45:00,73.14090633976348,84.04096014461341,23.71752095197502,7.503245509238367,8.19001875059045,3.2929709726573324,24.954737732242286
2024-10-01 10:50:00,75.71197739086547,79.2475768126728,24.21896274860639,6.253102149575601,7.878362098062206,2.7066133185858026,23.971217899327073
2024-10-01 10:55:00,89.55253302680767,73.61247974241347,26.10503206106241,7.146309888771517,8.21052465249472,2.7075756019771227,20.479009238307736
2024-10-01 11:00:00,52.15788565732334,79.73298967575548,24.34373660754606,7.0202404884658725,7.9133569021174415,3.7060654585713677,34.959355403809965
2024-10-01 11:05:00,56.46315561363449,81.13534933267943,24.92859864194919,6.9585674038285745,7.986333173550903,3.456412308900892,29.743573397021414
2024-10-01 11:10:00,67.14768416080562,84.56078211385729,25.05465138835359,6.6590077412233075,8.355707450930591,2.8697478722574306,23.111285845608375
2024-10-01 11:15:00,83.60582802732806,76.60161263099515,28.301745021390346,7.7212379118759245,8.04123438175895,2.7541736728833723,20.96805738875816
2024-10-01 11:20:00,67.86170471621944,82.49506318010998,24.40384134308228,7.113251589005301,8.198175921207575,2.4523033991711882,26.53048173341319
2024-10-01 11:25:00,78.03257722647395,74.20914866792104,23.869772256995773,7.5842716086740145,8.240459841382137,3.2113561100441106,24.61459972875615
2024-10-01 11:30:00,56.64035300886134,75.35504976703012,23.16403761483175,7.122030927789745,8.200464548676088,3.7466122946617606,27.748760135881422
2024-10-01 11:35:00,78.08675477693595,86.24557997174213,24.339251319349604,7.572434133657534,7.93171261328244,2.7667771508443573,21.4189255741968
2024-10-01 11:40:00,71.02546596931289,89.63006968541025,27.338571981639966,7.320146293965754,8.068922936406658,3.062718088535988,21.591929236600677
2024-10-01 11:45:00,62.58579644580542,76.19531811660892,25.57321391018703,6.934364383808207,8.001694180251121,3.200809949102427,30.19143935114166
2024-10-01 11:50:00,83.16766687882543,85.75826198097722,26.48268712511305,7.659856047759343,8.135320779875018,2.6679277876313092,19.14517910827334
2024-10-01 11:55:00,78.49224262645697,83.40554029407141,25.459609062328724,7.315059578193946,8.033166842005349,2.4502347051118045,19.848510064544243
2024-10-01 12:00:00,71.27475746809476,77.51358825129158,24.660132325783692,6.952227637352961,8.218386465632808,2.372603364807575,26.029402749093123
2024-10-01 12:05:00,68.56231897972847,79.56188951577076,25.701662609196134,6.153194412516508,8.161631163141845,3.609026669041398,27.428779461743808
2024-10-01 12:10:00,54.589153461790374,82.56732002942833,24.066103052358837,7.323692097648676,8.04326290531626,2.8503183301055848,31.298452703254732
2024-10-01 12:15:00,65.84853701149765,83.07669138579348,25.653129366709752,8.015667953840541,8.093524724897105,3.5615840012733933,23.629319842391553
2024-10-01 12:20:00,55.83604624173511,86.72950450825755,26.013640687168696,7.421644573853025,8.13932158185097,3.090061023650425,27.463785887485965
2024-10-01 12:25:00,70.52173276924678,75.32886069142684,25.9965041497401,7.161662456964365,8.089543990048526,3.961910529686981,25.549517198529657
2024-10-01 12:30:00,73.67972609989704,84.35111153906317,24.793831124358196,6.629710836116917,8.009668445522932,2.3533464660835057,21.439457230121178
2024-10-01 12:35:00,75.80787515079918,83.72926580214364,26.20951076349448,6.170145759007325,8.06578200119279,3.4982483520175904,23.749500198425753
2024-10-01 12:40:00,70.68898331800465,87.39456091677347,23.886020896906228,7.478794873964471,8.045892059521229,2.8413059366276903,23.83849947908184
2024-10-01 12:45:00,85.95111642608734,78.33962432154185,25.73132128498275,7.185299500504129,7.898015236740201,2.244185256304492,20.967543703157627
2024-10-01 12:50:00,55.93688167446815,85.61057242451535,25.278395830868774,6.434850644330987,8.182500425701587,2.726304164792278,25.807688131394148
2024-10-01 12:55:00,70.21367615871698,87.26812289331545,24.301438837251382,6.841959593872713,8.032718784366308,1.6333883438015497,21.143049357929783
2024-10-01 13:00:00,82.54577997630486,81.42414776061057,23.89977175078836,6.848330912132133,8.039670762518123,2.105883979926498,14.301833902650857
2024-10-01 13:05:00,76.28969586965347,81.15622531490169,24.92266013041101,7.25828610107925,8.17262339688686,3.3298181176741855,22.127517110785345
2024-10-01 13:10:00,64.39819725651789,79.99215023389652,25.070185161729032,7.028975766908694,8.124212449136243,2.96257782183975,26.676970672343376
2024-10-01 13:15:00,77.27933853903093,84.24505293037576,24.37251657803729,7.554539701156406,8.065254698761004,3.2851254743440244,19.756398686950064
2024-10-01 13:20:00,65.15387066629143,85.62481982708788,23.70078600374233,7.953267820416302,8.114084438024353,3.169499405121061,27.0453850980235
2024-10-01 13:25:00,70.68976239636044,83.02261599209665,25.842158820347226,7.224140790697135,8.049926197995417,2.9873909584077425,22.22292193646977
2024-10-01 13:30:00,76.65970668253334,83.28805280602421,25.96720964688962,5.954286005688208,7.994438543355025,3.4802182335387646,21.935896753046215
2024-10-01 13:35:00,55.38100159815589,76.66389270342233,27.098351235870403,7.394532779127175,8.06460219896902,2.2978841374727166,35.11276256601148
2024-10-01 13:40:00,80.25836632092451,76.77115026768023,24.330714065704083,7.368001280059727,8.061831011367428,3.482322510894568,22.488056015000204
2024-10-01 13:45:00,78.46890997097543,73.90077945245675,25.065058639669513,7.424355475387473,8.020673070457946,2.902308949647185,26.183991407053988
2024-10-01 13:50:00,52.10728477231215,90.1165315237835,25.95975164402212,7.752943975898886,7.958868486097262,3.0300597924474646,29.498226066684584
2024-10-01 13:55:00,36.12654088530145,78.04263291994724,26.052964707987066,7.600756797723198,8.09857484460137,3.7101769585164317,38.083659692437806
2024-10-01 14:00:00,49.11656306423225,83.46507778899317,25.375124372805672,7.19095711061719,7.852535222041821,2.2885473030496577,32.695959804660646
2024-10-01 14:05:00,70.53696966411462,75.19608485150229,25.721110946605588,6.023533244936307,8.099480133026558,3.2969197346406807,30.19132251392155
2024-10-01 14:10:00,88.42885566113856,77.56496750079127,24.33354490377476,7.314003481752093,8.05993199895768,2.478603272102913,18.337177064243225
2024-10-01 14:15:00,78.49479885837034,74.12187112908458,25.113872126208477,7.457032162331611,8.08381564837643,3.708192333499348,23.439571402811826
2024-10-01 14:20:00,81.44798118494724,75.75602307480713,24.126921551664015,7.88254529741656,8.109561079584088,3.9130502061787853,22.323060343796026
2024-10-01 14:25:00,78.88845558521278,80.3852100060906,25.672880866876675,7.686120634039986,8.163017800551216,3.3502626997691003,28.293311942418324
2024-10-01 14:30:00,74.15626935297774,81.60799729188928,26.08088796356372,7.671370863016529,8.035689457331717,3.5002465249617876,21.595635766841195
2024-10-01 14:35:00,48.13172412958582,80.23781811402759,28.470637763857013,6.644632677719113,8.053728172088888,1.9594266726350866,33.10952783964875
2024-10-01 14:40:00,82.05063003298028,76.01577238367793,26.478624979125627,7.09235522416897,8.108087481090953,2.675407199282656,21.514418445244445
2024-10-01 14:45:00,64.28045179948269,79.0569923455563,23.284510190113068,6.022617178420925,7.995540025117258,3.0006245643300935,26.685162514995056
2024-10-01 14:50:00,58.94734332528485,84.46807439263073,23.97124242630072,6.539071356032909,8.010517176755606,3.1706309186070243,27.58236364905535
2024-10-01 14:55:00,66.28674186610554,85.71313873683485,26.48911260036958,7.146770454141886,8.125364426555745,2.7674722449000284,21.2624136418991
2024-10-01 15:00:00,78.45176862251876,83.47420459383403,25.56158739108294,6.839657068316827,8.06685660529451,2.7633003575350665,18.74509861062571
2024-10-01 15:05:00,70.3201550547099,81.69654321914449,25.108075233765952,6.9009505015863315,7.994338953878065,2.6201036320959754,22.56107902620153
2024-10-01 15:10:00,71.43914691023375,78.49687550409764,24.946586701544703,7.759868514806139,7.947409404309425,3.017349263196307,22.76531839797745
2024-10-01 15:15:00,69.70925087206419,76.65007432634435,24.038077786177528,5.665410934944709,8.087167207622432,2.5504391024786637,28.000907619575802
2024-10-01 15:20:00,83.5896663285806,79.61326212695266,23.030539734512942,7.471694477258454,8.14524928875585,2.027991102346427,21.55285065384955
2024-10-01 15:25:00,52.70187224649161,80.85888222829205,24.072252820407844,7.8413523622003956,8.168773664536884,1.5912511711436708,32.86128274875706
2024-10-01 15:30:00,70.01973008129252,85.056987552066,24.787887776259247,7.184576642688354,7.959805091021173,3.2532630063408656,22.420473984531153
2024-10-01 15:35:00,76.39410476028812,76.94049867448794,25.216536780438126,7.120614377413388,8.138910678917485,3.0508056867978164,22.23791213553423
2024-10-01 15:40:00,72.28387587706214,74.94393251871449,24.718328602344336,7.491198811459693,7.993890962801741,2.993645519150717,26.659301482970456
2024-10-01 15:45:00,84.01241722998897,70.22091536681476,23.714681865178477,7.163856555571603,8.271008972977144,3.4851446494408003,22.436567077473935
2024-10-01 15:50:00,72.08462932537887,85.39160652665615,24.462920343096684,6.774621004825081,8.069390956799632,2.2127339045500296,19.40462006088667
2024-10-01 15:55:00,66.42271249938867,79.38796918250321,25.125335458721693,7.716466860868618,7.976063415014198,2.930281891227835,30.01387570487858
2024-10-01 16:00:00,63.44966397223937,72.11302550810174,25.245054154095072,6.295430741713259,8.130204679263182,3.71298899574632,26.825319835958762
2024-10-01 16:05:00,53.92146782911859,77.1141109523561,24.588450777864747,6.762868245053711,8.091709996654528,2.8058717517847787,35.30912035599606
2024-10-01 16:10:00,63.56379411361725,76.4302877394201,24.633102461683503,6.787652779315436,8.170791149126035,2.8959892743084805,27.044505528745816
2024-10-01 16:15:00,57.745809051418625,77.41982911305878,25.801630210157736,6.9315219799120635,8.121773946183056,3.4895595449128716,29.96945552312262
2024-10-01 16:20:00,68.86667178507925,83.10555320845465,25.244369452546696,6.834907462156328,8.266712899670488,2.8735612202857124,24.564041304496303
2024-10-01 16:25:00,50.965173533632964,74.6831213512677,24.618547457196012,6.169189309291146,8.061500716326655,2.094667318552793,37.60264000057247
