Timestamp,SV_Latitude,SV_Longitude,SV_Temperature_C,SV_Salinity_PSU,Satellite_Latitude,Satellite_Longitude,Satellite_Confidence_Score,Distance_Discrepancy_m,Alignment_Status
2024-10-31 07:00:00,25.206224651714518,-84.98767273321592,30.56635055243658,35.35652107498791,25.206842680097562,-84.98906053809631,0.9933345333410586,155.72109003393965,Not Aligned
2024-10-31 07:05:00,23.913328364661925,-82.95163802482664,25.540535576218453,35.305999740551684,23.913574338095952,-82.95209190202178,0.9454185458448472,53.64603225452855,Aligned
2024-10-31 07:10:00,29.599281205835016,-88.44598871260985,28.447672466182098,33.94408715856038,29.59867484594342,-88.44620550923604,0.998571755036926,70.41710362114321,Aligned
2024-10-31 07:15:00,23.350491709384823,-83.50209272487375,26.06419914108938,35.224711649026744,23.349849883068476,-83.50669162252862,0.9302102233955893,475.6073843918644,Not Aligned
2024-10-31 07:20:00,27.785458214226892,-89.15889900690314,25.63855667242494,34.761603004641806,27.788775301129427,-89.15771627138493,0.843492068720779,385.6253329761343,Not Aligned
2024-10-31 07:25:00,28.5541615463118,-88.18674143895687,28.735808989323488,34.73182145782671,28.554278052864806,-88.18756455606756,0.8407638987433023,81.57374027844736,Aligned
2024-10-31 07:30:00,24.35606497480966,-85.24203185005399,24.432590556571384,35.46846471755275,24.361329346143272,-85.23941077782433,0.8649128568510953,640.8877425615484,Not Aligned
2024-10-31 07:35:00,23.781718144529314,-83.46434847318898,28.017848706275533,35.82512106975393,23.784056025166905,-83.46146594774305,0.8014260040442013,391.6116011590795,Not Aligned
2024-10-31 07:40:00,27.47745820932628,-88.54130873046104,31.374489348681546,35.11889988670768,27.473122949897068,-88.53984528846061,0.9363396940165669,501.6962951293554,Not Aligned
2024-10-31 07:45:00,29.12895980306234,-88.14776669169062,28.54649969735506,35.71162730824143,29.131726321094796,-88.14628059843132,0.8537335569255655,339.02860602926734,Not Aligned
2024-10-31 07:50:00,27.54931733072238,-87.95553632934337,26.21364058768165,34.0158549880338,27.550211011110935,-87.95420915111464,0.9630366464585506,164.28526670484416,Not Aligned
2024-10-31 07:55:00,22.271263655918656,-87.61299195301021,29.017872023531417,34.95371869779494,22.269483752423888,-87.61339276137954,0.8718345301118601,201.37823391193197,Not Aligned
2024-10-31 08:00:00,28.883077474377053,-87.73446151473709,25.58075484059654,34.71985281242743,28.886685984776705,-87.73469117063799,0.8959912986926626,400.57208028392114,Not Aligned
2024-10-31 08:05:00,23.87581667436833,-86.04850891502363,26.398214821343828,35.314692355497215,23.875944840501422,-86.04486246112808,0.9931377833120738,371.6593314002324,Not Aligned
2024-10-31 08:10:00,25.76229411777934,-83.46210349163277,26.971875434199383,35.23740889809516,25.762252253058776,-83.45963300874419,0.8484344246094555,247.87818701259474,Not Aligned
2024-10-31 08:15:00,28.31435619292711,-85.6196821686553,26.16585981118632,34.232639864340655,28.316106572960994,-85.61826999468629,0.9442508194859479,238.3523429506559,Not Aligned
2024-10-31 08:20:00,21.883947674004922,-82.24026091250111,25.608317169172956,34.567346538256764,21.887233334684034,-82.2380607818484,0.9510235578610835,429.02315525529957,Not Aligned
2024-10-31 08:25:00,27.84510135677553,-82.80731494051385,25.53378344567951,34.33838171640939,27.846328187171927,-82.80643710757141,0.8441996315047271,161.12136834267227,Not Aligned
2024-10-31 08:30:00,25.961627979106776,-88.73473085950924,25.848165583062713,34.33498388386446,25.962711617802565,-88.73336096597059,0.9001993673224391,182.30519104691095,Not Aligned
2024-10-31 08:35:00,28.93341641827608,-89.51158376679255,28.85435718169213,35.56898154300802,28.933022686247174,-89.50939473297021,0.8700403850625937,217.8496185793153,Not Aligned
2024-10-31 08:40:00,21.71970401843543,-81.22058436000394,24.608053954521584,34.604924040028884,21.722955532133494,-81.2237329216446,0.9543812486800178,485.5300632484524,Not Aligned
2024-10-31 08:45:00,24.206822370409284,-89.20168933437127,25.61893787181238,35.25103618815744,24.2080684719824,-89.19887705653508,0.9244966638058075,317.2858849349951,Not Aligned
2024-10-31 08:50:00,28.328430928668375,-88.51660819280286,27.17798522053167,36.04143139168476,28.32898004241354,-88.51393951236055,0.8951966109721095,268.6781309495157,Not Aligned
2024-10-31 08:55:00,20.1923170345676,-89.77866724441881,29.35000755007842,35.082421843056615,20.192618020813683,-89.77922862097303,0.9558726530095436,67.4760783636563,Aligned
2024-10-31 09:00:00,21.12201366765643,-83.71663634701346,27.543430781767796,35.32955223635572,21.125067318847602,-83.71314814198115,0.8470311140016834,495.6022369293682,Not Aligned
2024-10-31 09:05:00,29.905652127567347,-84.17629436841652,27.612838524639777,35.1923719997818,29.90612748037475,-84.17972899798585,0.9507243761168718,335.8660868930266,Not Aligned
2024-10-31 09:10:00,22.803941785903504,-80.13096333564744,26.804109110753807,36.33151441711784,22.807000581139775,-80.1292574294778,0.9730748624185649,381.3352815291119,Not Aligned
2024-10-31 09:15:00,29.755431937239536,-81.13067603682828,28.362190102480774,33.33089829957378,29.75548878783282,-81.12959617073517,0.9757243193615145,104.63670284637843,Not Aligned
2024-10-31 09:20:00,21.82531551008674,-85.89156822519091,28.007870742517145,34.451728259782044,21.827760121054304,-85.8911871673403,0.9567347186039208,273.5386542537795,Not Aligned
2024-10-31 09:25:00,23.610944430073356,-86.28414159087465,26.425106256330537,35.03873154964065,23.61235862243404,-86.28310285621968,0.8816028333996537,189.1275328606299,Not Aligned
2024-10-31 09:30:00,27.528694445035704,-87.03147965720015,25.427997945087434,34.535275543983055,27.527792935058535,-87.02931419608349,0.9963616045435654,236.09539980549667,Not Aligned
2024-10-31 09:35:00,26.577784072381785,-88.47593079962118,24.760610661822383,35.345333454066406,26.578610120186532,-88.47854193612915,0.8759187287644881,275.759223056601,Not Aligned
2024-10-31 09:40:00,25.811223999290554,-88.6191634339799,28.27615048543735,34.9283339843348,25.807842793457752,-88.61616150479932,0.9277250798204851,480.55610992899767,Not Aligned
2024-10-31 09:45:00,25.298991758050075,-88.67716291990395,24.491747890815525,35.472067639000535,25.29850367836801,-88.67698346692872,0.8322148356138938,57.00838154634438,Aligned
2024-10-31 09:50:00,28.4344044366474,-88.85885242813221,29.805625209984445,34.68091438826344,28.432248823836883,-88.85582152243586,0.9960897797272785,381.09952140131685,Not Aligned
2024-10-31 09:55:00,22.349485628333927,-87.59487957594463,26.36146204528793,34.98292384564304,22.354480628520285,-87.59259254058934,0.9407971843729327,601.1988156923618,Not Aligned
2024-10-31 10:00:00,24.424709269935185,-86.93331369686884,28.13248879718295,35.701068414615754,24.422577208703153,-86.93317583715073,0.9506755090492737,236.56993751102013,Not Aligned
2024-10-31 10:05:00,21.554522921564573,-80.38421028961085,28.08760932456992,35.21694317890378,21.560694502819008,-80.3833689420036,0.8131553406822289,688.8787604488672,Not Aligned
2024-10-31 10:10:00,25.959415957307044,-84.21526748998114,25.69336857934624,35.0353210979454,25.96144451637238,-84.21430864883533,0.9526835628441344,244.39537922376616,Not Aligned
2024-10-31 10:15:00,22.505444242713203,-80.12404225486719,26.339001847100025,35.55729503404467,22.5054065083773,-80.11982973410574,0.9549446858441203,433.4558238967224,Not Aligned
2024-10-31 10:20:00,23.338420643433857,-86.27533052174327,27.560038623356945,33.95842113539218,23.3410333636351,-86.27661141331681,0.934354545272446,317.6237638313375,Not Aligned
2024-10-31 10:25:00,24.71250716623528,-85.42373367410559,24.832815067282066,35.057340202418416,24.71221813679696,-85.42360981981915,0.8583819227580688,34.38077497392063,Aligned
2024-10-31 10:30:00,20.267705857031277,-86.75421340834721,25.04091309559234,33.963106706912654,20.26588675927046,-86.75637778444896,0.8979380084321763,302.792985279816,Not Aligned
2024-10-31 10:35:00,20.919379359208378,-88.17112349103448,25.18623826503771,35.62995870351687,20.920537499744796,-88.1698756745432,0.8220868742617433,182.45796909438513,Not Aligned
2024-10-31 10:40:00,26.859292207082195,-88.56835292222421,29.019214530574068,34.01771104881169,26.861692352474847,-88.56859994025119,0.8943174132918306,267.06986416032316,Not Aligned
2024-10-31 10:45:00,24.289699807175072,-80.54920802192169,27.860530539918976,33.772127365626396,24.293256628965597,-80.54921236493539,0.848764770520081,393.96253459995035,Not Aligned
2024-10-31 10:50:00,28.647902219998954,-80.13189318201245,25.860863275602927,35.16193590685905,28.64989768021807,-80.12792380120725,0.8698193972988164,446.6655774682696,Not Aligned
2024-10-31 10:55:00,26.946720036441995,-89.55090503491269,27.069820124787185,34.72557862263579,26.946661345394656,-89.55155177395791,0.8325200816807398,64.55066752334344,Aligned
2024-10-31 11:00:00,20.081009416473226,-88.49654125268233,25.06740803815478,35.06388442146629,20.084781968637387,-88.49586029677846,0.8460108735493794,423.6710811727803,Not Aligned
2024-10-31 11:05:00,26.167123307671346,-85.76475907698978,23.954915786785328,36.09862967684192,26.170449259323817,-85.76467627756216,0.8153137283640233,368.57709376833634,Not Aligned
2024-10-31 11:10:00,20.937248660597163,-88.13666523655593,27.794478775061293,34.96505040187205,20.938786695652706,-88.13645689730927,0.9839802732873842,171.65872896486172,Not Aligned
2024-10-31 11:15:00,27.809331797904942,-86.36119606373117,29.472031617132863,35.2675659509133,27.81275335339859,-86.35465248451219,0.9060821375950807,747.9829515423578,Not Aligned
2024-10-31 11:20:00,29.91507688278502,-88.70903650140366,27.602360426060788,35.208445176238754,29.92044650340699,-88.71150645279755,0.879348394252548,641.2369425535094,Not Aligned
2024-10-31 11:25:00,25.311987942415115,-85.4348824327821,24.934815805921893,33.958661118076876,25.311900774534926,-85.43259429569612,0.9070058425537568,230.60329098525932,Not Aligned
2024-10-31 11:30:00,26.827795001941304,-87.28305383830741,25.81769610724561,34.76930551760002,26.826995646576737,-87.27719909153865,0.9256586456963105,588.6975770603668,Not Aligned
2024-10-31 11:35:00,22.373141608947517,-86.48094944241339,26.739446816135466,36.28384110778644,22.37299623056666,-86.4777912708707,0.9843757586738698,325.6578540639486,Not Aligned
2024-10-31 11:40:00,24.375977437537934,-89.05687348537252,27.981323447047576,34.54943569478916,24.374278137478,-89.05577960104162,0.8357385904572627,218.5029036886488,Not Aligned
2024-10-31 11:45:00,28.560953322363837,-85.71871949289859,26.07986531387601,35.161648377617304,28.56313575193307,-85.72006502953883,0.8591104997270436,275.38555477782165,Not Aligned
2024-10-31 11:50:00,21.67422947746251,-80.1674238903843,26.893420618860283,35.62496912977245,21.672009671059822,-80.16381434171622,0.9951578672688229,447.18362268693386,Not Aligned
2024-10-31 11:55:00,22.65535605613762,-86.7116695311881,25.3354334796614,34.217136203635484,22.658886084605765,-86.7087948392319,0.8742385973297049,490.00943707444645,Not Aligned
2024-10-31 12:00:00,24.4543367528603,-81.23570725157565,27.030666230358467,35.32396034802239,24.453992389587953,-81.23776663644965,0.8045123301514656,212.25944755840695,Not Aligned
2024-10-31 12:05:00,27.12248891844014,-81.56800858376315,24.374914242602717,34.27407440640376,27.12620633403783,-81.56764914622306,0.8295286985274318,413.44870432506593,Not Aligned
2024-10-31 12:10:00,23.75883954795674,-80.4794158170279,26.638795892237063,35.008466721501875,23.7547254713601,-80.48082800492045,0.8052677403497105,477.8544804880583,Not Aligned
2024-10-31 12:15:00,29.27732279783004,-82.09890487732906,25.69287779965558,34.93671136917039,29.27755242257463,-82.10362391740641,0.9979846284841457,459.29062057237377,Not Aligned
2024-10-31 12:20:00,20.944570512687193,-83.40403172941186,21.899111626077755,35.380319763195054,20.94298449185568,-83.40549044437309,0.8557741697982446,232.06402217117187,Not Aligned
2024-10-31 12:25:00,23.708041975448474,-81.43415555772542,28.77144162147727,34.52913998280881,23.71174868529365,-81.43294467927305,0.9847085513872452,428.7022954314739,Not Aligned
2024-10-31 12:30:00,27.08954123428422,-89.24355319342651,27.597280973743036,34.802328570163105,27.09389928388123,-89.24139255507198,0.9991772551519431,528.3009897586592,Not Aligned
2024-10-31 12:35:00,22.259867656614926,-85.37169342801192,28.514210203042268,35.188289067823014,22.256179498820227,-85.37134030191821,0.9199682442286229,410.0223751266292,Not Aligned
2024-10-31 12:40:00,26.56413134229673,-80.10743761384941,23.270554512264592,34.87154358370576,26.566863065413397,-80.1036893630644,0.8066392630131124,480.700152846175,Not Aligned
2024-10-31 12:45:00,21.64216958227346,-82.30399848705268,27.012585717137323,35.40305276536192,21.64530695698078,-82.30093960722719,0.8163183260773854,470.04766542225497,Not Aligned
2024-10-31 12:50:00,20.559802848616865,-80.37924621962777,27.18634628334701,34.78844489500959,20.561454217667286,-80.378496774902,0.8963178110215756,198.82622443362132,Not Aligned
2024-10-31 12:55:00,21.21015716748649,-82.2036564386652,27.466806607917505,34.67084981764152,21.212333494105312,-82.20316164404045,0.8812344025822972,246.37753801718762,Not Aligned
2024-10-31 13:00:00,29.299847831341346,-81.25118032557856,24.867694997276864,34.66322200692294,29.301879941370895,-81.24941484634114,0.9212354611563536,283.1155953250477,Not Aligned
2024-10-31 13:05:00,25.517508829395513,-82.93470367696808,28.59563451467336,34.820076797240176,25.520247846359513,-82.93373936978767,0.8877695619422729,318.53738513336293,Not Aligned
2024-10-31 13:10:00,27.96345775479649,-82.39497995582761,25.947494315936144,34.79461291688901,27.962272820715537,-82.39683132399075,0.9868153698542969,224.561166885748,Not Aligned
